"Bug ID","Product","Component","Changed","Opened","Version"
484755,"Firefox","Keyboard Navigation","2010-10-18 13:48:18","2009-03-23 01:54:13","3.6 Branch"
485139,"Firefox","General","2011-06-06 04:30:04","2009-03-25 01:08:32","3.6 Branch"
501063,"Firefox","Tabbed Browser","2010-02-09 14:11:15","2009-06-28 22:16:20","3.6 Branch"
504302,"Firefox","General","2011-05-14 17:48:38","2009-07-15 04:09:32","3.6 Branch"
507100,"Firefox","General","2011-06-03 06:30:22","2009-07-29 01:51:54","3.6 Branch"
510311,"Firefox","Keyboard Navigation","2011-02-12 22:04:37","2009-08-13 13:06:05","3.6 Branch"
514209,"Firefox","General","2012-12-11 09:17:04","2009-09-02 09:20:27","3.6 Branch"
521950,"Firefox","Toolbars and Customization","2011-03-07 00:04:46","2009-10-12 21:56:59","3.6 Branch"
523235,"Firefox","General","2009-10-19 15:31:44","2009-10-19 15:31:44","3.6 Branch"
523916,"Firefox","Extension Compatibility","2013-08-29 19:35:50","2009-10-22 12:55:03","3.6 Branch"
523917,"Firefox","Extension Compatibility","2010-01-28 17:31:18","2009-10-22 12:55:35","3.6 Branch"
523918,"Firefox","Extension Compatibility","2013-08-29 19:35:50","2009-10-22 12:56:01","3.6 Branch"
523922,"Firefox","Extension Compatibility","2009-10-22 13:03:55","2009-10-22 12:58:18","3.6 Branch"
523924,"Firefox","Extension Compatibility","2014-11-24 09:12:31","2009-10-22 12:58:47","3.6 Branch"
523926,"Firefox","Extension Compatibility","2015-07-08 05:45:10","2009-10-22 12:59:55","3.6 Branch"
523927,"Firefox","Extension Compatibility","2009-11-11 11:41:25","2009-10-22 13:02:07","3.6 Branch"
525128,"Firefox","General","2009-11-04 11:30:31","2009-10-28 17:16:18","3.6 Branch"
525851,"Firefox","Bookmarks & History","2013-04-10 02:23:24","2009-11-02 04:12:59","3.6 Branch"
525858,"Firefox","Bookmarks & History","2013-07-23 00:30:50","2009-11-02 05:12:01","3.6 Branch"
525942,"Firefox","General","2011-02-07 10:21:06","2009-11-02 11:41:56","3.6 Branch"
527337,"Firefox","General","2011-01-01 07:33:16","2009-11-08 09:26:54","3.6 Branch"
527516,"Firefox","Shell Integration","2011-02-20 13:56:03","2009-11-09 12:28:06","3.6 Branch"
528067,"Firefox","Keyboard Navigation","2011-02-12 22:12:43","2009-11-11 16:14:47","3.6 Branch"
528531,"Firefox","Tabbed Browser","2013-07-31 12:34:37","2009-11-13 09:58:57","3.6 Branch"
528767,"Firefox","Menus","2012-05-01 18:52:39","2009-11-14 19:25:51","3.6 Branch"
529080,"Firefox","Tabbed Browser","2010-01-15 04:56:38","2009-11-16 11:51:45","3.6 Branch"
529591,"Firefox","General","2010-01-25 17:43:28","2009-11-18 11:18:58","3.6 Branch"
529631,"Firefox","General","2009-11-18 12:54:11","2009-11-18 12:54:11","3.6 Branch"
529669,"Firefox","Private Browsing","2009-12-18 08:11:24","2009-11-18 15:18:03","3.6 Branch"
529680,"Firefox","Private Browsing","2010-01-20 01:51:05","2009-11-18 15:57:32","3.6 Branch"
530148,"Firefox","Keyboard Navigation","2011-02-12 22:03:36","2009-11-20 11:34:02","3.6 Branch"
531321,"Firefox","Page Info Window","2009-11-26 16:50:55","2009-11-26 16:50:55","3.6 Branch"
531433,"Firefox","Extension Compatibility","2011-02-12 22:03:43","2009-11-27 11:27:42","3.6 Branch"
531511,"Firefox","Toolbars and Customization","2011-07-12 23:56:17","2009-11-28 03:02:46","3.6 Branch"
531546,"Firefox","Extension Compatibility","2011-02-12 22:10:32","2009-11-28 11:30:27","3.6 Branch"
531586,"Firefox","General","2009-11-28 20:42:36","2009-11-28 20:42:20","3.6 Branch"
531616,"Firefox","Toolbars and Customization","2015-03-30 13:46:47","2009-11-29 06:25:38","3.6 Branch"
531827,"Firefox","Extension Compatibility","2011-06-09 02:08:52","2009-11-30 07:50:40","3.6 Branch"
532305,"Firefox","General","2012-11-12 02:48:43","2009-12-01 18:07:45","3.6 Branch"
532597,"Firefox","Theme","2009-12-04 10:54:17","2009-12-02 23:34:20","3.6 Branch"
532797,"Firefox","Session Restore","2014-07-01 07:15:13","2009-12-03 16:19:05","3.6 Branch"
532832,"Firefox","Extension Compatibility","2010-04-12 06:28:52","2009-12-03 19:38:38","3.6 Branch"
533271,"Firefox","General","2011-05-14 21:48:19","2009-12-07 05:24:10","3.6 Branch"
533467,"Firefox","General","2015-03-09 23:27:19","2009-12-08 07:50:46","3.6 Branch"
533669,"Firefox","Keyboard Navigation","2011-02-12 22:10:33","2009-12-09 01:36:51","3.6 Branch"
534294,"Firefox","Preferences","2011-02-12 22:03:39","2009-12-11 13:37:05","3.6 Branch"
534624,"Firefox","Toolbars and Customization","2009-12-14 07:43:57","2009-12-14 07:43:57","3.6 Branch"
536425,"Firefox","General","2010-02-09 11:08:20","2009-12-22 11:23:44","3.6 Branch"
536791,"Firefox","General","2009-12-26 07:33:17","2009-12-26 07:33:17","3.6 Branch"
537075,"Firefox","General","2010-02-02 03:06:45","2009-12-29 03:24:33","3.6 Branch"
538631,"Firefox","General","2010-03-12 17:04:16","2010-01-08 11:01:59","3.6 Branch"
539050,"Firefox","Security","2011-02-12 22:04:20","2010-01-11 12:14:29","3.6 Branch"
539361,"Firefox","Extension Compatibility","2010-01-22 19:39:43","2010-01-12 18:00:08","3.6 Branch"
539496,"Firefox","Extension Compatibility","2011-02-12 22:03:59","2010-01-13 10:31:40","3.6 Branch"
539539,"Firefox","General","2012-06-04 12:33:58","2010-01-13 13:36:02","3.6 Branch"
539543,"Firefox","General","2010-01-14 01:39:29","2010-01-13 13:43:18","3.6 Branch"
539562,"Firefox","General","2010-04-27 01:20:40","2010-01-13 14:37:39","3.6 Branch"
539566,"Firefox","General","2011-08-02 10:05:08","2010-01-13 14:43:10","3.6 Branch"
539567,"Firefox","General","2011-08-01 06:18:15","2010-01-13 14:45:02","3.6 Branch"
539598,"Firefox","Toolbars and Customization","2010-05-30 15:46:59","2010-01-13 16:40:03","3.6 Branch"
539821,"Firefox","General","2010-01-14 16:14:52","2010-01-14 16:14:52","3.6 Branch"
540155,"Firefox","Disability Access","2011-02-12 22:13:40","2010-01-16 05:00:38","3.6 Branch"
540196,"Firefox","General","2010-01-16 13:45:33","2010-01-16 11:56:57","3.6 Branch"
540610,"Firefox","Session Restore","2010-07-07 16:25:31","2010-01-19 08:11:54","3.6 Branch"
540909,"Firefox","Keyboard Navigation","2010-05-20 04:34:31","2010-01-20 12:14:03","3.6 Branch"
540990,"Firefox","General","2011-03-06 17:33:01","2010-01-20 17:21:21","3.6 Branch"
541092,"Firefox","Security","2013-10-11 03:05:41","2010-01-21 06:47:06","3.6 Branch"
541343,"Firefox","File Handling","2011-02-12 22:04:38","2010-01-22 03:11:08","3.6 Branch"
541623,"Firefox","General","2011-08-20 15:18:43","2010-01-22 23:27:05","3.6 Branch"
541777,"Firefox","Toolbars and Customization","2011-10-17 00:26:58","2010-01-24 01:04:54","3.6 Branch"
541799,"Firefox","Extension Compatibility","2011-02-12 22:03:31","2010-01-24 04:31:17","3.6 Branch"
541923,"Firefox","General","2015-03-13 18:06:01","2010-01-25 01:47:01","3.6 Branch"
542304,"Firefox","General","2011-02-18 08:47:59","2010-01-26 12:15:02","3.6 Branch"
542902,"Firefox","General","2010-02-05 17:37:04","2010-01-28 15:48:30","3.6 Branch"
542955,"Firefox","Theme","2014-09-19 00:12:34","2010-01-28 22:11:47","3.6 Branch"
546066,"Firefox","Extension Compatibility","2011-02-12 22:12:41","2010-02-13 18:58:42","3.6 Branch"
546165,"Firefox","Keyboard Navigation","2010-04-17 14:59:25","2010-02-14 15:27:44","3.6 Branch"
546342,"Firefox","Location Bar","2010-02-15 14:03:32","2010-02-15 14:02:50","3.6 Branch"
546392,"Firefox","Preferences","2011-02-12 22:04:01","2010-02-16 04:12:11","3.6 Branch"
546453,"Firefox","General","2010-09-02 07:25:17","2010-02-16 09:58:33","3.6 Branch"
547427,"Firefox","General","2010-06-02 12:42:37","2010-02-20 07:32:14","3.6 Branch"
547524,"Firefox","General","2011-12-10 04:09:25","2010-02-21 01:18:13","3.6 Branch"
547726,"Firefox","File Handling","2011-02-12 22:04:14","2010-02-22 07:31:48","3.6 Branch"
547983,"Firefox","General","2013-07-23 06:24:22","2010-02-23 08:02:15","3.6 Branch"
548259,"Firefox","General","2011-02-04 07:02:22","2010-02-24 05:29:26","3.6 Branch"
548325,"Firefox","Keyboard Navigation","2011-02-12 22:03:42","2010-02-24 09:48:50","3.6 Branch"
548625,"Firefox","Extension Compatibility","2011-02-12 22:04:13","2010-02-25 11:50:01","3.6 Branch"
548815,"Firefox","Preferences","2013-05-28 04:36:30","2010-02-26 06:59:29","3.6 Branch"
549118,"Firefox","Extension Compatibility","2011-02-12 22:03:56","2010-02-27 10:10:32","3.6 Branch"
549699,"Firefox","Toolbars and Customization","2010-03-02 14:26:08","2010-03-02 12:39:25","3.6 Branch"
550182,"Firefox","Keyboard Navigation","2011-02-12 22:04:13","2010-03-04 06:38:03","3.6 Branch"
550308,"Firefox","General","2011-01-04 15:15:54","2010-03-04 13:43:01","3.6 Branch"
550687,"Firefox","Extension Compatibility","2010-03-06 08:09:56","2010-03-06 07:28:56","3.6 Branch"
551172,"Firefox","General","2011-02-22 08:17:23","2010-03-09 07:29:01","3.6 Branch"
551892,"Firefox","Toolbars and Customization","2011-02-12 22:03:39","2010-03-11 21:58:06","3.6 Branch"
551904,"Firefox","Extension Compatibility","2010-03-18 02:41:04","2010-03-12 00:07:05","3.6 Branch"
552161,"Firefox","Bookmarks & History","2010-12-30 16:34:09","2010-03-13 01:46:20","3.6 Branch"
552174,"Firefox","General","2011-05-14 18:50:11","2010-03-13 04:49:51","3.6 Branch"
552179,"Firefox","Keyboard Navigation","2012-06-08 12:42:29","2010-03-13 06:09:06","3.6 Branch"
552277,"Firefox","File Handling","2011-02-21 06:33:22","2010-03-14 06:35:39","3.6 Branch"
552434,"Firefox","Preferences","2013-12-09 05:40:00","2010-03-15 09:30:50","3.6 Branch"
552491,"Firefox","Extension Compatibility","2010-03-26 10:26:35","2010-03-15 13:21:09","3.6 Branch"
553027,"Firefox","General","2011-08-29 13:36:20","2010-03-17 12:23:54","3.6 Branch"
553101,"Firefox","Security","2011-04-27 15:12:01","2010-03-17 16:30:54","3.6 Branch"
553437,"Firefox","General","2011-02-21 14:13:46","2010-03-18 16:28:22","3.6 Branch"
553849,"Firefox","General","2011-02-04 06:48:29","2010-03-20 16:28:12","3.6 Branch"
553974,"Firefox","General","2011-08-19 18:29:31","2010-03-21 22:14:45","3.6 Branch"
554209,"Firefox","General","2011-05-14 18:50:45","2010-03-22 18:06:07","3.6 Branch"
555070,"Firefox","General","2011-03-03 15:45:57","2010-03-25 15:00:23","3.6 Branch"
