"Bug ID","Product","Component","Changed","Opened","Version"
427334,"Firefox","General","2012-10-14 05:32:09","2008-04-05 20:49:11","3.0 Branch"
428411,"Firefox","Bookmarks & History","2014-11-01 13:40:26","2008-04-10 15:33:16","3.0 Branch"
428738,"Firefox","Shell Integration","2011-06-06 19:47:59","2008-04-12 19:01:37","3.0 Branch"
431168,"Firefox","Shell Integration","2013-09-16 10:52:45","2008-04-28 09:16:40","3.0 Branch"
433247,"Firefox","Shell Integration","2011-06-06 19:48:24","2008-05-11 09:57:42","3.0 Branch"
433659,"Firefox","Shell Integration","2011-06-06 19:48:29","2008-05-13 23:55:23","3.0 Branch"
433861,"Firefox","Bookmarks & History","2012-02-07 10:56:35","2008-05-15 05:00:52","3.0 Branch"
434714,"Firefox","Preferences","2011-06-06 19:49:20","2008-05-20 03:07:32","3.0 Branch"
434726,"Firefox","General","2009-10-12 07:52:17","2008-05-20 04:47:04","3.0 Branch"
434836,"Firefox","General","2008-09-24 14:16:17","2008-05-20 13:28:35","3.0 Branch"
434895,"Firefox","Toolbars and Customization","2008-11-09 07:29:17","2008-05-20 17:07:41","3.0 Branch"
435470,"Firefox","RSS Discovery and Preview","2008-05-30 18:04:29","2008-05-23 12:13:47","3.0 Branch"
435485,"Firefox","Bookmarks & History","2009-11-26 06:19:16","2008-05-23 13:55:08","3.0 Branch"
435691,"Firefox","General","2008-05-31 07:07:15","2008-05-25 16:59:44","3.0 Branch"
436471,"Firefox","Extension Compatibility","2009-04-27 18:24:17","2008-05-30 01:59:53","3.0 Branch"
436584,"Firefox","Shell Integration","2014-09-13 01:36:16","2008-05-30 13:37:45","3.0 Branch"
437163,"Firefox","Bookmarks & History","2009-11-26 06:33:47","2008-06-03 18:55:11","3.0 Branch"
437791,"Firefox","General","2013-02-21 18:13:30","2008-06-07 09:39:03","3.0 Branch"
439203,"Firefox","Shell Integration","2011-06-06 19:50:18","2008-06-14 00:32:14","3.0 Branch"
439696,"Firefox","Tabbed Browser","2013-12-07 06:38:18","2008-06-17 13:51:11","3.0 Branch"
439952,"Firefox","Theme","2010-03-14 14:29:34","2008-06-18 05:51:25","3.0 Branch"
440111,"Firefox","Theme","2008-06-20 08:44:53","2008-06-18 13:09:47","3.0 Branch"
441856,"Firefox","Tabbed Browser","2012-04-30 09:59:52","2008-06-25 10:43:08","3.0 Branch"
441984,"Firefox","Keyboard Navigation","2008-10-04 07:44:31","2008-06-26 01:14:15","3.0 Branch"
442058,"Firefox","Tabbed Browser","2015-10-03 06:28:59","2008-06-26 09:26:34","3.0 Branch"
442352,"Firefox","General","2008-06-27 14:22:05","2008-06-27 13:34:45","3.0 Branch"
443685,"Firefox","General","2008-09-10 13:11:30","2008-07-04 19:24:19","3.0 Branch"
443999,"Firefox","Shell Integration","2011-06-06 19:52:38","2008-07-07 15:04:07","3.0 Branch"
444399,"Firefox","File Handling","2014-04-19 21:15:34","2008-07-09 11:11:05","3.0 Branch"
445207,"Firefox","General","2008-07-14 14:13:40","2008-07-14 12:19:55","3.0 Branch"
445333,"Firefox","General","2013-08-13 12:43:33","2008-07-15 08:40:15","3.0 Branch"
446642,"Firefox","Security","2015-03-19 08:21:59","2008-07-22 09:54:36","3.0 Branch"
447611,"Firefox","Shell Integration","2011-03-06 21:12:02","2008-07-23 05:21:54","3.0 Branch"
448297,"Firefox","General","2009-01-14 07:14:59","2008-07-28 10:55:35","3.0 Branch"
448436,"Firefox","File Handling","2012-07-08 01:14:03","2008-07-29 13:50:28","3.0 Branch"
449515,"Firefox","Disability Access","2008-08-07 07:18:33","2008-08-06 20:23:46","3.0 Branch"
450437,"Firefox","Bookmarks & History","2011-11-09 13:52:31","2008-08-13 09:57:56","3.0 Branch"
450838,"Firefox","General","2009-03-07 09:10:25","2008-08-15 19:17:32","3.0 Branch"
450960,"Firefox","General","2008-08-17 08:43:05","2008-08-17 08:43:05","3.0 Branch"
451386,"Firefox","File Handling","2009-01-16 07:19:16","2008-08-20 07:11:55","3.0 Branch"
452258,"Firefox","Shell Integration","2015-03-19 08:20:34","2008-08-26 09:13:16","3.0 Branch"
452267,"Firefox","Location Bar","2009-01-31 14:27:54","2008-08-26 10:23:05","3.0 Branch"
453274,"Firefox","Shell Integration","2009-09-25 10:09:20","2008-09-02 02:50:37","3.0 Branch"
454656,"Firefox","Bookmarks & History","2009-11-26 06:26:34","2008-09-10 13:04:57","3.0 Branch"
455008,"Firefox","Migration","2012-04-18 15:20:29","2008-09-12 07:53:27","3.0 Branch"
455017,"Firefox","Location Bar","2013-02-25 05:45:36","2008-09-12 09:00:58","3.0 Branch"
456686,"Firefox","Shell Integration","2010-09-03 04:16:00","2008-09-23 22:59:31","3.0 Branch"
457572,"Firefox","Shell Integration","2010-01-24 01:24:53","2008-09-28 12:25:15","3.0 Branch"
458221,"Firefox","File Handling","2010-05-06 20:19:03","2008-10-02 09:00:20","3.0 Branch"
458641,"Firefox","General","2011-12-09 02:10:23","2008-10-05 16:15:05","3.0 Branch"
461905,"Firefox","General","2008-10-27 19:37:47","2008-10-27 19:37:47","3.0 Branch"
464259,"Firefox","Bookmarks & History","2015-09-22 13:25:16","2008-11-11 09:41:15","3.0 Branch"
465511,"Firefox","General","2015-06-22 15:06:01","2008-11-18 06:07:27","3.0 Branch"
465672,"Firefox","General","2014-09-21 22:55:05","2008-11-18 21:59:42","3.0 Branch"
466550,"Firefox","General","2008-11-24 15:20:19","2008-11-24 15:20:19","3.0 Branch"
467679,"Firefox","General","2009-11-22 20:58:19","2008-12-02 16:39:27","3.0 Branch"
468319,"Firefox","General","2008-12-07 02:48:42","2008-12-07 02:48:42","3.0 Branch"
469540,"Firefox","Bookmarks & History","2013-03-22 05:16:01","2008-12-14 04:12:03","3.0 Branch"
471231,"Firefox","Disability Access","2011-03-06 20:30:38","2008-12-26 18:33:24","3.0 Branch"
475008,"Firefox","File Handling","2013-05-05 04:06:16","2009-01-23 08:04:22","3.0 Branch"
475068,"Firefox","Migration","2012-04-18 15:31:44","2009-01-23 12:35:58","3.0 Branch"
475260,"Firefox","Disability Access","2009-01-25 16:26:29","2009-01-25 09:22:27","3.0 Branch"
475497,"Firefox","RSS Discovery and Preview","2009-09-28 10:00:37","2009-01-27 01:38:13","3.0 Branch"
479145,"Firefox","Location Bar","2015-10-06 11:54:15","2009-02-18 15:39:15","3.0 Branch"
480704,"Firefox","Security","2011-03-06 21:45:53","2009-02-28 04:32:12","3.0 Branch"
481186,"Firefox","Shell Integration","2011-05-14 22:02:59","2009-03-03 06:12:06","3.0 Branch"
483418,"Firefox","Disability Access","2015-03-25 15:30:27","2009-03-14 10:14:33","3.0 Branch"
484476,"Firefox","Bookmarks & History","2009-11-20 14:12:15","2009-03-20 14:45:31","3.0 Branch"
486054,"Firefox","Menus","2014-12-09 16:14:18","2009-03-30 19:08:54","3.0 Branch"
487013,"Firefox","Theme","2010-07-06 14:16:04","2009-04-06 01:43:07","3.0 Branch"
489250,"Firefox","General","2011-04-07 13:14:06","2009-04-20 15:43:22","3.0 Branch"
489321,"Firefox","Keyboard Navigation","2009-04-22 08:00:43","2009-04-21 04:44:08","3.0 Branch"
489349,"Firefox","Bookmarks & History","2009-11-26 06:06:08","2009-04-21 08:16:02","3.0 Branch"
489699,"Firefox","File Handling","2009-04-23 09:01:54","2009-04-22 17:14:32","3.0 Branch"
491804,"Firefox","Tabbed Browser","2010-06-08 03:40:32","2009-05-06 21:54:32","3.0 Branch"
492947,"Firefox","Session Restore","2009-05-14 22:18:53","2009-05-14 04:32:28","3.0 Branch"
493377,"Firefox","General","2011-06-17 08:13:35","2009-05-16 06:48:50","3.0 Branch"
495988,"Firefox","Shell Integration","2015-07-30 17:51:47","2009-06-02 11:20:21","3.0 Branch"
496174,"Firefox","General","2010-10-16 20:28:45","2009-06-03 12:41:34","3.0 Branch"
497390,"Firefox","Extension Compatibility","2009-11-08 05:18:20","2009-06-10 10:27:59","3.0 Branch"
497648,"Firefox","Preferences","2010-12-14 03:09:45","2009-06-11 11:44:19","3.0 Branch"
499590,"Firefox","File Handling","2011-02-21 05:06:44","2009-06-21 14:14:34","3.0 Branch"
499967,"Firefox","File Handling","2009-06-23 10:14:20","2009-06-23 09:39:18","3.0 Branch"
501952,"Firefox","Extension Compatibility","2011-10-07 12:15:42","2009-07-02 07:38:57","3.0 Branch"
504066,"Firefox","File Handling","2012-09-14 10:29:12","2009-07-14 04:15:11","3.0 Branch"
510660,"Firefox","Session Restore","2011-01-26 06:44:53","2009-08-15 02:10:38","3.0 Branch"
511506,"Firefox","RSS Discovery and Preview","2009-08-20 08:32:00","2009-08-19 14:06:32","3.0 Branch"
516361,"Firefox","Search","2013-08-16 18:31:15","2009-09-14 02:37:43","3.0 Branch"
517778,"Firefox","General","2014-02-10 21:51:55","2009-09-20 10:01:03","3.0 Branch"
529529,"Firefox","General","2011-05-14 17:49:59","2009-11-18 07:27:05","3.0 Branch"
539466,"Firefox","General","2011-05-14 17:51:01","2010-01-13 08:52:55","3.0 Branch"
560475,"Firefox","General","2011-05-14 17:53:39","2010-04-20 02:57:25","3.0 Branch"
686235,"Firefox","Session Restore","2011-09-13 11:32:42","2011-09-11 15:09:13","3.0 Branch"
