"Bug ID","Product","Component","Changed","Opened","Version"
680675,"Firefox","General","2013-04-06 15:10:47","2011-08-20 09:04:08","6 Branch"
680707,"Firefox","Menus","2011-09-08 22:21:47","2011-08-20 16:15:45","6 Branch"
680709,"Firefox","General","2011-12-09 06:39:11","2011-08-20 16:27:35","6 Branch"
680735,"Firefox","General","2011-08-22 02:25:48","2011-08-20 23:52:09","6 Branch"
680736,"Firefox","General","2011-08-21 00:26:04","2011-08-21 00:26:04","6 Branch"
681216,"Firefox","Tabbed Browser","2011-08-23 15:53:46","2011-08-23 03:11:01","6 Branch"
681317,"Firefox","Tabbed Browser","2012-05-16 08:39:22","2011-08-23 06:26:03","6 Branch"
681485,"Firefox","General","2011-08-23 15:04:48","2011-08-23 14:58:56","6 Branch"
681496,"Firefox","Preferences","2014-02-24 02:55:25","2011-08-23 15:27:56","6 Branch"
681589,"Firefox","General","2011-09-12 04:38:39","2011-08-24 01:37:29","6 Branch"
681596,"Firefox","General","2012-02-03 14:44:14","2011-08-24 03:02:51","6 Branch"
681670,"Firefox","General","2011-08-25 01:48:46","2011-08-24 09:22:21","6 Branch"
681749,"Firefox","General","2011-08-24 13:45:06","2011-08-24 13:45:06","6 Branch"
681856,"Firefox","General","2011-08-24 23:25:15","2011-08-24 20:59:57","6 Branch"
681955,"Firefox","General","2011-10-28 13:18:03","2011-08-25 08:17:05","6 Branch"
682010,"Firefox","General","2013-12-01 13:40:11","2011-08-25 10:09:16","6 Branch"
682074,"Firefox","General","2011-08-25 13:42:14","2011-08-25 13:18:39","6 Branch"
682105,"Firefox","Tabbed Browser","2011-09-01 00:21:43","2011-08-25 14:25:47","6 Branch"
682161,"Firefox","Menus","2011-10-13 08:03:48","2011-08-25 17:12:43","6 Branch"
682170,"Firefox","General","2011-09-24 05:08:39","2011-08-25 17:56:43","6 Branch"
682237,"Firefox","General","2011-08-26 02:22:01","2011-08-26 02:22:01","6 Branch"
682553,"Firefox","General","2013-01-23 15:07:57","2011-08-27 06:52:31","6 Branch"
682565,"Firefox","General","2011-08-27 19:46:13","2011-08-27 08:47:05","6 Branch"
682640,"Firefox","General","2013-01-03 09:17:43","2011-08-27 18:25:28","6 Branch"
682763,"Firefox","General","2011-09-21 08:09:57","2011-08-28 19:52:28","6 Branch"
682768,"Firefox","General","2012-01-04 16:49:06","2011-08-28 20:13:49","6 Branch"
682964,"Firefox","Session Restore","2014-05-12 06:31:41","2011-08-29 13:46:02","6 Branch"
683111,"Firefox","General","2011-08-30 02:25:02","2011-08-30 02:25:02","6 Branch"
683136,"Firefox","General","2011-09-06 08:08:25","2011-08-30 05:41:43","6 Branch"
683384,"Firefox","General","2011-08-31 05:24:50","2011-08-30 16:58:27","6 Branch"
683504,"Firefox","General","2011-08-31 07:43:38","2011-08-31 07:41:56","6 Branch"
683698,"Firefox","General","2011-08-31 13:23:34","2011-08-31 13:23:34","6 Branch"
683811,"Firefox","Location Bar","2013-11-18 08:19:11","2011-08-31 20:44:49","6 Branch"
683845,"Firefox","Toolbars and Customization","2011-09-01 04:12:51","2011-09-01 02:00:47","6 Branch"
683851,"Firefox","Preferences","2012-11-29 02:33:46","2011-09-01 02:32:39","6 Branch"
683887,"Firefox","Session Restore","2014-08-08 13:09:37","2011-09-01 06:53:17","6 Branch"
683892,"Firefox","Tabbed Browser","2015-03-30 03:24:19","2011-09-01 07:19:03","6 Branch"
684119,"Firefox","General","2011-09-01 19:22:50","2011-09-01 17:46:52","6 Branch"
684148,"Firefox","General","2011-09-01 20:43:23","2011-09-01 20:02:24","6 Branch"
684162,"Firefox","General","2011-09-01 21:21:26","2011-09-01 21:21:26","6 Branch"
684475,"Firefox","General","2011-09-03 12:40:31","2011-09-03 03:21:50","6 Branch"
684510,"Firefox","Preferences","2011-09-04 15:47:49","2011-09-03 09:14:57","6 Branch"
684579,"Firefox","General","2012-05-31 15:23:13","2011-09-04 05:17:53","6 Branch"
684694,"Firefox","General","2011-09-07 18:18:46","2011-09-05 04:41:43","6 Branch"
684702,"Firefox","General","2012-01-30 07:43:10","2011-09-05 05:59:44","6 Branch"
684838,"Firefox","Extension Compatibility","2011-09-07 16:07:31","2011-09-06 06:01:16","6 Branch"
684840,"Firefox","Preferences","2014-08-07 08:23:07","2011-09-06 06:07:50","6 Branch"
684976,"Firefox","General","2011-09-06 13:58:15","2011-09-06 13:51:23","6 Branch"
685027,"Firefox","General","2013-10-02 09:35:37","2011-09-06 16:34:59","6 Branch"
685055,"Firefox","General","2011-09-07 06:01:38","2011-09-06 18:53:46","6 Branch"
685225,"Firefox","General","2012-06-01 00:02:56","2011-09-07 10:53:00","6 Branch"
685250,"Firefox","Preferences","2012-09-19 10:28:00","2011-09-07 11:46:47","6 Branch"
685330,"Firefox","General","2011-09-29 19:01:00","2011-09-07 15:20:40","6 Branch"
685689,"Firefox","General","2012-06-27 12:25:10","2011-09-08 14:19:12","6 Branch"
685710,"Firefox","General","2011-09-08 16:23:23","2011-09-08 15:55:57","6 Branch"
685731,"Firefox","Session Restore","2011-09-21 18:13:56","2011-09-08 16:29:35","6 Branch"
685766,"Firefox","General","2011-09-22 07:45:23","2011-09-08 18:48:39","6 Branch"
685885,"Firefox","General","2011-09-09 13:59:56","2011-09-09 08:33:44","6 Branch"
686163,"Firefox","General","2011-09-20 06:32:10","2011-09-10 14:51:13","6 Branch"
686182,"Firefox","General","2014-11-23 15:42:18","2011-09-10 19:55:16","6 Branch"
686292,"Firefox","General","2011-09-12 09:37:49","2011-09-12 06:03:06","6 Branch"
686437,"Firefox","General","2011-10-10 07:02:00","2011-09-13 03:40:10","6 Branch"
686624,"Firefox","General","2011-09-13 23:12:29","2011-09-13 23:12:29","6 Branch"
686670,"Firefox","Toolbars and Customization","2011-09-14 07:55:45","2011-09-14 07:55:45","6 Branch"
686685,"Firefox","General","2011-09-14 09:18:43","2011-09-14 09:18:43","6 Branch"
686877,"Firefox","General","2011-09-15 12:17:35","2011-09-15 08:03:30","6 Branch"
687026,"Firefox","General","2015-10-12 03:54:35","2011-09-16 00:34:41","6 Branch"
687131,"Firefox","General","2012-02-16 10:01:46","2011-09-16 11:57:08","6 Branch"
687411,"Firefox","General","2011-10-05 09:38:25","2011-09-19 00:07:55","6 Branch"
687806,"Firefox","General","2011-09-29 10:50:51","2011-09-20 03:09:53","6 Branch"
687821,"Firefox","Bookmarks & History","2013-08-26 06:12:12","2011-09-20 06:14:30","6 Branch"
687867,"Firefox","General","2011-09-20 08:51:03","2011-09-20 08:51:03","6 Branch"
688024,"Firefox","General","2011-09-22 08:00:10","2011-09-20 15:01:20","6 Branch"
688091,"Firefox","General","2011-10-10 11:43:58","2011-09-20 21:06:49","6 Branch"
688159,"Firefox","General","2015-07-19 13:57:44","2011-09-21 08:03:26","6 Branch"
688194,"Firefox","General","2013-12-04 12:56:19","2011-09-21 09:44:11","6 Branch"
688243,"Firefox","General","2011-10-13 08:53:34","2011-09-21 12:17:39","6 Branch"
688246,"Firefox","General","2011-09-22 00:02:28","2011-09-21 12:25:38","6 Branch"
688937,"Firefox","Menus","2012-09-02 15:27:49","2011-09-23 21:29:42","6 Branch"
688975,"Firefox","General","2011-10-06 22:10:08","2011-09-24 06:09:31","6 Branch"
688985,"Firefox","Tabbed Browser","2011-10-02 10:49:18","2011-09-24 10:07:53","6 Branch"
689991,"Firefox","General","2011-09-28 10:25:47","2011-09-28 10:20:37","6 Branch"
690444,"Firefox","General","2011-10-02 09:13:01","2011-09-29 11:24:47","6 Branch"
690564,"Firefox","General","2011-09-30 10:48:34","2011-09-29 14:59:58","6 Branch"
690625,"Firefox","Bookmarks & History","2015-02-03 07:12:12","2011-09-29 18:16:32","6 Branch"
690999,"Firefox","General","2011-12-11 17:10:11","2011-09-30 21:25:37","6 Branch"
691941,"Firefox","General","2011-10-22 10:05:16","2011-10-04 15:14:03","6 Branch"
693085,"Firefox","General","2011-10-09 07:00:48","2011-10-08 12:13:17","6 Branch"
693211,"Firefox","General","2013-01-19 10:46:44","2011-10-09 15:25:32","6 Branch"
693572,"Firefox","General","2011-10-12 22:53:15","2011-10-11 05:33:45","6 Branch"
695443,"Firefox","General","2011-10-18 12:34:30","2011-10-18 12:34:30","6 Branch"
696111,"Firefox","General","2011-10-20 09:03:01","2011-10-20 09:03:01","6 Branch"
698036,"Firefox","File Handling","2011-10-28 10:57:06","2011-10-28 10:57:06","6 Branch"
699342,"Firefox","General","2013-11-08 12:14:14","2011-11-03 00:19:40","6 Branch"
704218,"Firefox","General","2012-01-03 12:47:16","2011-11-21 11:01:51","6 Branch"
812202,"Firefox","Tabbed Browser","2013-06-04 08:14:52","2012-11-15 08:55:45","6 Branch"
