"Bug ID","Product","Component","Version","Opened"
24913,"JDT","UI","2.0.1","2002-10-17 06:08:26"
25696,"JDT","UI","2.0.1","2002-11-04 14:30:12"
25962,"JDT","Core","2.0.1","2002-11-11 05:06:36"
23977,"JDT","Core","2.0.1","2002-09-23 11:22:24"
25109,"JDT","Text","2.0.1","2002-10-20 23:52:55"
27740,"JDT","UI","2.0.1","2002-12-05 07:50:20"
24317,"JDT","Text","2.0.1","2002-10-02 10:27:02"
24386,"JDT","UI","2.0.1","2002-10-04 10:15:58"
23405,"JDT","UI","2.0.1","2002-09-11 09:13:32"
24517,"JDT","Core","2.0.1","2002-10-08 11:30:31"
25944,"JDT","UI","2.0.1","2002-11-09 17:16:46"
24592,"JDT","Text","2.0.1","2002-10-09 15:31:57"
23359,"JDT","Text","2.0.1","2002-09-10 09:56:22"
23585,"JDT","UI","2.0.1","2002-09-14 09:50:48"
23946,"JDT","Text","2.0.1","2002-09-21 02:31:45"
25274,"JDT","UI","2.0.1","2002-10-23 15:15:16"
23268,"JDT","Debug","2.0.1","2002-09-06 10:05:40"
24680,"JDT","UI","2.0.1","2002-10-10 19:07:35"
23271,"JDT","Debug","2.0.1","2002-09-06 10:47:24"
406142,"JDT","Core","2.0.1","2013-04-20 05:18:29"
25760,"JDT","Debug","2.0.1","2002-11-06 08:35:29"
23769,"JDT","Core","2.0.1","2002-09-18 15:18:50"
24266,"JDT","UI","2.0.1","2002-10-01 09:55:22"
23930,"JDT","Core","2.0.1","2002-09-20 14:20:41"
27660,"JDT","Core","2.0.1","2002-12-04 09:43:52"
23292,"JDT","Core","2.0.1","2002-09-07 00:58:05"
408455,"JDT","Text","2.0.1","2013-05-19 05:25:22"
25582,"JDT","Core","2.0.1","2002-10-31 09:24:05"
26526,"JDT","Core","2.0.1","2002-11-15 17:34:56"
388622,"JDT","UI","2.0.1","2012-09-02 03:56:17"
24804,"JDT","Core","2.0.1","2002-10-15 15:10:00"
25378,"JDT","Core","2.0.1","2002-10-25 09:10:56"
23485,"JDT","UI","2.0.1","2002-09-12 11:16:48"
24117,"JDT","Debug","2.0.1","2002-09-26 05:10:14"
25174,"JDT","Core","2.0.1","2002-10-22 08:02:32"
32416,"JDT","Core","2.0.1","2003-02-20 17:09:35"
25364,"JDT","Debug","2.0.1","2002-10-24 21:53:32"
24825,"JDT","Doc","2.0.1","2002-10-16 08:51:43"
25203,"JDT","UI","2.0.1","2002-10-22 12:24:09"
25508,"JDT","UI","2.0.1","2002-10-29 13:54:27"
