"Bug ID","Product","Component","Changed","Opened","Version"
565745,"java-gnome","GTK","2010-01-13 00:24:02","2008-12-27 02:22:30","4.0.x"
572850,"dasher","general","2009-03-09 19:13:14","2009-02-23 13:38:11","4.9.x"
587736,"dasher","gtk","2009-07-07 15:52:44","2009-07-04 11:32:28","4.10.x"
496575,"dasher","general","2009-07-05 10:56:20","2007-11-13 21:56:21","4.6.x"
