"Bug ID","Product","Component","Changed","Opened","Version"
408944,"Firefox","Shell Integration","2011-04-07 13:11:30","2007-12-18 19:58:28","2.0 Branch"
355640,"Firefox","Toolbars and Customization","2006-10-13 10:01:52","2006-10-05 21:24:07","2.0 Branch"
356260,"Firefox","File Handling","2010-04-26 14:04:39","2006-10-11 02:28:49","2.0 Branch"
372358,"Firefox","Preferences","2014-03-11 09:32:31","2007-03-02 01:26:51","2.0 Branch"
392415,"Firefox","General","2010-10-18 22:14:11","2007-08-15 22:27:23","2.0 Branch"
402525,"Firefox","Shell Integration","2011-06-06 19:34:20","2007-11-05 04:54:51","2.0 Branch"
438485,"Firefox","General","2010-09-23 19:07:56","2008-06-10 20:55:50","2.0 Branch"
261175,"Firefox","Bookmarks & History","2009-05-12 16:59:43","2004-09-23 04:18:55","2.0 Branch"
270776,"Firefox","Bookmarks & History","2009-03-24 06:56:28","2004-11-19 02:10:05","2.0 Branch"
316340,"Firefox","Toolbars and Customization","2011-05-14 13:38:08","2005-11-13 20:39:07","2.0 Branch"
319292,"Firefox","Shell Integration","2008-04-10 05:59:51","2005-12-06 05:07:48","2.0 Branch"
330590,"Firefox","Preferences","2012-04-13 08:45:55","2006-03-15 09:56:15","2.0 Branch"
333484,"Firefox","General","2014-06-26 10:04:29","2006-04-10 14:08:42","2.0 Branch"
333508,"Firefox","General","2011-04-29 00:02:13","2006-04-10 17:22:08","2.0 Branch"
333520,"Firefox","General","2014-06-12 23:23:39","2006-04-10 18:24:15","2.0 Branch"
333521,"Firefox","Security","2014-06-29 17:39:12","2006-04-10 18:29:08","2.0 Branch"
333523,"Firefox","General","2010-10-18 22:14:10","2006-04-10 18:42:01","2.0 Branch"
337032,"Firefox","Menus","2012-05-20 21:00:27","2006-05-07 10:33:16","2.0 Branch"
337559,"Firefox","General","2010-10-18 22:14:09","2006-05-11 00:27:16","2.0 Branch"
341342,"Firefox","Build Config","2007-08-16 02:01:28","2006-06-12 23:30:36","2.0 Branch"
342661,"Firefox","General","2014-06-12 23:28:53","2006-06-24 22:46:27","2.0 Branch"
343478,"Firefox","Build Config","2009-02-25 12:59:09","2006-07-03 10:28:22","2.0 Branch"
343531,"Firefox","Keyboard Navigation","2006-07-04 12:08:22","2006-07-04 01:41:08","2.0 Branch"
346181,"Firefox","General","2011-02-22 09:28:19","2006-07-27 14:53:28","2.0 Branch"
346590,"Firefox","General","2014-06-12 23:33:19","2006-07-30 13:27:53","2.0 Branch"
347446,"Firefox","Toolbars and Customization","2013-03-28 00:07:24","2006-08-04 15:43:32","2.0 Branch"
347505,"Firefox","General","2009-02-01 03:02:47","2006-08-05 02:33:51","2.0 Branch"
348868,"Firefox","Preferences","2011-04-07 11:32:21","2006-08-16 10:35:54","2.0 Branch"
