"Bug ID","Product","Component","Version","Opened"
8776,"JDT","Debug",1.0,"2002-01-30 13:07:26"
20589,"JDT","UI",1.0,"2002-06-18 16:27:51"
11384,"JDT","Debug",1.0,"2002-03-14 13:57:30"
14706,"JDT","UI",1.0,"2002-04-25 17:09:51"
7881,"JDT","Core",1.0,"2002-01-18 07:29:29"
11250,"JDT","Core",1.0,"2002-03-13 08:32:47"
12582,"JDT","UI",1.0,"2002-04-01 20:06:22"
7263,"JDT","UI",1.0,"2002-01-04 10:21:47"
6355,"JDT","UI",1.0,"2001-11-27 12:19:44"
20232,"JDT","UI",1.0,"2002-06-13 13:24:38"
13847,"JDT","UI",1.0,"2002-04-15 17:56:56"
10985,"JDT","Core",1.0,"2002-03-07 14:02:27"
330878,"JDT","Debug",1.0,"2010-11-23 01:12:04"
6544,"JDT","UI",1.0,"2001-12-04 09:10:21"
9942,"JDT","UI",1.0,"2002-02-15 16:30:40"
6979,"JDT","Core",1.0,"2001-12-16 11:59:34"
17899,"JDT","UI",1.0,"2002-05-27 02:51:29"
122889,"JDT","Debug",1.0,"2006-01-06 05:30:08"
18533,"JDT","Core",1.0,"2002-05-31 18:13:02"
14187,"JDT","Core",1.0,"2002-04-18 19:36:24"
5792,"JDT","Debug",1.0,"2001-11-12 10:16:03"
10111,"JDT","Debug",1.0,"2002-02-22 13:54:29"
8205,"JDT","UI",1.0,"2002-01-23 12:20:18"
6440,"JDT","UI",1.0,"2001-11-29 13:47:59"
12747,"JDT","UI",1.0,"2002-04-03 20:03:20"
7137,"JDT","Core",1.0,"2001-12-20 12:02:57"
8863,"JDT","Core",1.0,"2002-01-31 14:18:41"
7024,"JDT","Debug",1.0,"2001-12-18 04:33:33"
5268,"JDT","Core",1.0,"2001-10-25 19:04:40"
18170,"JDT","UI",1.0,"2002-05-29 09:36:55"
8062,"JDT","UI",1.0,"2002-01-23 03:40:01"
13047,"JDT","UI",1.0,"2002-04-08 23:47:33"
7920,"JDT","Core",1.0,"2002-01-21 04:53:22"
12852,"JDT","UI",1.0,"2002-04-05 02:43:14"
15276,"JDT","UI",1.0,"2002-05-05 00:44:18"
33078,"JDT","UI",1.0,"2003-02-25 14:05:30"
8652,"JDT","UI",1.0,"2002-01-28 23:24:57"
8290,"JDT","UI",1.0,"2002-01-23 15:41:41"
7119,"JDT","Core",1.0,"2001-12-19 18:11:50"
20837,"JDT","UI",1.0,"2002-06-21 15:54:12"
21556,"JDT","Core",1.0,"2002-07-12 14:28:44"
50064,"JDT","UI",1.0,"2004-01-15 08:19:56"
18646,"JDT","UI",1.0,"2002-06-01 20:18:28"
6978,"JDT","UI",1.0,"2001-12-15 22:17:09"
9504,"JDT","Core",1.0,"2002-02-12 19:01:59"
8498,"JDT","Core",1.0,"2002-01-25 14:27:08"
10172,"JDT","UI",1.0,"2002-02-25 11:04:00"
11144,"JDT","Debug",1.0,"2002-03-11 20:21:42"
343832,"JDT","Text",1.0,"2011-04-26 08:16:44"
8201,"JDT","UI",1.0,"2002-01-23 12:13:40"
6552,"JDT","UI",1.0,"2001-12-04 11:00:59"
13765,"JDT","Core",1.0,"2002-04-14 23:10:48"
13629,"JDT","UI",1.0,"2002-04-12 10:10:07"
5267,"JDT","Core",1.0,"2001-10-25 19:00:26"
110208,"JDT","Core",1.0,"2005-09-21 12:41:19"
5554,"JDT","UI",1.0,"2001-11-05 17:28:52"
20400,"JDT","Core",1.0,"2002-06-14 17:44:59"
8175,"JDT","UI",1.0,"2002-01-23 11:24:54"
9939,"JDT","UI",1.0,"2002-02-15 15:51:51"
12020,"JDT","UI",1.0,"2002-03-21 09:36:29"
8689,"JDT","UI",1.0,"2002-01-29 12:13:12"
10964,"JDT","UI",1.0,"2002-03-07 11:03:24"
456159,"JDT","APT",1.0,"2014-12-25 02:47:23"
12830,"JDT","UI",1.0,"2002-04-04 16:01:09"
8605,"JDT","UI",1.0,"2002-01-28 12:16:31"
8200,"JDT","UI",1.0,"2002-01-23 12:11:44"
14474,"JDT","UI",1.0,"2002-04-24 01:02:29"
5877,"JDT","UI",1.0,"2001-11-13 22:49:36"
17906,"JDT","Core",1.0,"2002-05-27 05:37:21"
24235,"JDT","UI",1.0,"2002-09-30 14:49:02"
7509,"JDT","Core",1.0,"2002-01-11 16:48:14"
11649,"JDT","UI",1.0,"2002-03-19 11:29:08"
33072,"JDT","UI",1.0,"2003-02-25 13:51:20"
12941,"JDT","Doc",1.0,"2002-04-06 03:51:25"
8338,"JDT","UI",1.0,"2002-01-23 17:20:47"
13465,"JDT","Debug",1.0,"2002-04-10 17:45:09"
13518,"JDT","Debug",1.0,"2002-04-11 10:03:52"
19424,"JDT","Core",1.0,"2002-06-05 16:47:35"
11488,"JDT","Core",1.0,"2002-03-15 13:50:46"
12380,"JDT","Core",1.0,"2002-03-27 14:51:49"
9938,"JDT","UI",1.0,"2002-02-15 15:51:15"
14100,"JDT","UI",1.0,"2002-04-18 08:38:14"
9002,"JDT","Core",1.0,"2002-02-02 16:37:45"
14818,"JDT","Core",1.0,"2002-04-28 14:38:06"
15437,"JDT","Debug",1.0,"2002-05-07 11:47:11"
18281,"JDT","UI",1.0,"2002-05-30 04:39:07"
