"aic" "bic" "rmse" "rrse" "theil1" "theil2" "r2"
"pareto" 97.9229332027844 99.9143977498924 0.218360916018999 0.745104473313387 0.138640215637753 0.304985258114685 0.44481932384838
"weibull" 91.0344413924616 93.0259059395696 0.226265206483716 0.772075976689554 0.142142131104933 0.316025201120719 0.403898686218871
"exp" 95.9229259319877 96.9186582055417 0.218476658364609 0.745499416424263 0.13870605479561 0.305146915749184 0.444230620111083
"gamma" 91.2491337652294 93.2405983123374 0.391497672834293 1.33589230453325 0.233041965948008 0.54680581569953 -0.784608249311169
"gpd" NA NA NA NA NA NA NA
"lnorm" 92.2331536532885 94.2246182003965 0.223159078265128 0.761477056001048 0.140945481783183 0.311686863776499 0.420152693183976
