"aic" "bic" "rmse" "rrse" "theil1" "theil2" "r2"
"pareto" 78.9454201751331 79.5505903611212 0.391990557594655 1.33631153562177 0.385603423948467 0.557895393367002 -0.785728520235818
"weibull" 77.9762899930596 78.5814601790477 0.465084097723583 1.58549034608364 0.491719433775313 0.661924810741343 -1.51377963752441
"exp" 76.9454182851098 77.2480033781039 0.392073900885205 1.33659565624259 0.385717397868239 0.558014010606538 -0.786487948286565
"gamma" 77.5728578301313 78.1780280161194 0.189674890184265 0.646609309485269 0.1543667776953 0.269952286913546 0.581896400886983
"gpd" 78.6878133068835 79.2929834928716 0.424085326019954 1.44572388867183 0.43095578789088 0.60357384941331 -1.09011756227641
"lnorm" 77.222280146936 77.8274503329241 0.464283659697635 1.58276162074345 0.485138915359095 0.660785597873329 -1.50513434809842
