Bug ID,Product,Component,Version,Opened
31914,LibreOffice,Writer,3.3.0 Beta3,25-11-10 3:21
31754,LibreOffice,Impress,3.3.0 Beta3,19-11-10 0:44
31766,LibreOffice,Writer,3.3.0 Beta3,19-11-10 8:07
31814,LibreOffice,graphics stack,3.3.0 Beta3,21-11-10 6:16
32057,LibreOffice,Formula Editor,3.3.0 Beta3,02-12-10 12:46
32281,LibreOffice,LibreOffice,3.3.0 Beta3,09-12-10 16:13
30920,LibreOffice,LibreOffice,3.3.0 Beta3,16-10-10 1:57
32248,LibreOffice,Draw,3.3.0 RC1,08-12-10 22:36
32228,LibreOffice,Calc,3.3.0 RC1,08-12-10 4:53
32484,LibreOffice,UI,3.3.0 RC1,17-12-10 16:28
49684,LibreOffice,Writer,3.3.0 RC1,09-05-12 4:53
32475,LibreOffice,Calc,3.3.0 RC1,17-12-10 9:08
32485,LibreOffice,Writer,3.3.0 RC1,17-12-10 16:44
32577,LibreOffice,Documentation,3.3.0 RC1,22-12-10 9:00
38235,LibreOffice,Base,3.3.0 RC1,13-06-11 3:11
32249,LibreOffice,LibreOffice,3.3.0 RC1,08-12-10 22:51
32280,LibreOffice,Writer,3.3.0 RC1,09-12-10 15:53
32339,LibreOffice,Documentation,3.3.0 RC1,12-12-10 8:36
32360,LibreOffice,Writer,3.3.0 RC1,13-12-10 14:20
32364,LibreOffice,Writer,3.3.0 RC1,13-12-10 14:54
32418,LibreOffice,Formula Editor,3.3.0 RC1,15-12-10 9:46
32419,LibreOffice,Formula Editor,3.3.0 RC1,15-12-10 9:58
32420,LibreOffice,Formula Editor,3.3.0 RC1,15-12-10 10:05
32138,LibreOffice,Writer,3.3.0 RC1,06-12-10 8:36
33060,LibreOffice,LibreOffice,3.3.0 RC2,13-01-11 6:57
32756,LibreOffice,Formula Editor,3.3.0 RC2,31-12-10 5:39
32991,LibreOffice,Writer,3.3.0 RC2,11-01-11 4:06
33082,LibreOffice,Writer,3.3.0 RC2,13-01-11 18:40
33022,LibreOffice,Impress,3.3.0 RC2,12-01-11 2:46
32700,LibreOffice,LibreOffice,3.3.0 RC2,28-12-10 6:02
39302,LibreOffice,Calc,3.3.0 RC2,17-07-11 5:50
32716,LibreOffice,Calc,3.3.0 RC2,29-12-10 3:54
33154,LibreOffice,Impress,3.3.0 RC3,15-01-11 8:02
33224,LibreOffice,Writer,3.3.0 RC3,17-01-11 22:21
33239,LibreOffice,Base,3.3.0 RC3,18-01-11 5:12
33240,LibreOffice,Base,3.3.0 RC3,18-01-11 5:17
34121,LibreOffice,Writer,3.3.0 RC4,09-02-11 23:17
33951,LibreOffice,Calc,3.3.0 RC4,05-02-11 15:42
35923,LibreOffice,Calc,3.3.0 RC4,03-04-11 3:05
33330,LibreOffice,Calc,3.3.0 RC4,21-01-11 3:50
34467,LibreOffice,ux-advise,3.3.0 release,18-02-11 18:24
68604,LibreOffice,filters and storage,3.3.0 release,27-08-13 11:38
61967,LibreOffice,Writer,3.3.0 release,07-03-13 15:07
62752,LibreOffice,LibreOffice,3.3.0 release,26-03-13 9:44
75242,LibreOffice,Writer,3.3.0 release,20-02-14 5:13
33614,LibreOffice,Impress,3.3.0 release,27-01-11 11:20
53649,LibreOffice,Writer,3.3.0 release,17-08-12 16:05
86575,LibreOffice,Calc,3.3.0 release,22-11-14 13:27
89991,LibreOffice,filters and storage,3.3.0 release,13-03-15 14:15
34622,LibreOffice,LibreOffice,3.3.0 release,23-02-11 7:41
51792,LibreOffice,Writer,3.3.0 release,06-07-12 11:07
52430,LibreOffice,Base,3.3.0 release,24-07-12 8:10
52486,LibreOffice,Base,3.3.0 release,25-07-12 13:54
63566,LibreOffice,Base,3.3.0 release,15-04-13 19:21
34454,LibreOffice,Writer,3.3.0 release,18-02-11 8:16
37531,LibreOffice,LibreOffice,3.3.0 release,24-05-11 0:37
40489,LibreOffice,Writer,3.3.0 release,30-08-11 4:31
45925,LibreOffice,Calc,3.3.0 release,11-02-12 3:46
50216,LibreOffice,Impress,3.3.0 release,22-05-12 8:08
51959,LibreOffice,Base,3.3.0 release,10-07-12 19:09
52638,LibreOffice,Writer,3.3.0 release,29-07-12 15:19
55185,LibreOffice,Writer,3.3.0 release,21-09-12 8:57
56323,LibreOffice,Writer,3.3.0 release,23-10-12 14:24
62114,LibreOffice,Calc,3.3.0 release,10-03-13 16:13
91384,LibreOffice,Writer,3.3.0 release,19-05-15 12:25
30891,LibreOffice,UI,3.3.0 release,15-10-10 4:31
32283,LibreOffice,Writer,3.3.0 release,09-12-10 18:02
32346,LibreOffice,Draw,3.3.0 release,13-12-10 3:02
32672,LibreOffice,Calc,3.3.0 release,26-12-10 18:05
33477,LibreOffice,BASIC,3.3.0 release,25-01-11 8:24
33613,LibreOffice,Writer,3.3.0 release,27-01-11 11:07
33687,LibreOffice,Writer,3.3.0 release,29-01-11 4:50
33697,LibreOffice,UI,3.3.0 release,29-01-11 12:53
33713,LibreOffice,Writer,3.3.0 release,30-01-11 4:16
33838,LibreOffice,Writer,3.3.0 release,02-02-11 6:08
33853,LibreOffice,LibreOffice,3.3.0 release,02-02-11 14:38
34317,LibreOffice,Calc,3.3.0 release,15-02-11 18:51
34403,LibreOffice,Draw,3.3.0 release,17-02-11 8:30
34412,LibreOffice,Calc,3.3.0 release,17-02-11 13:05
34525,LibreOffice,LibreOffice,3.3.0 release,21-02-11 3:54
34573,LibreOffice,Writer,3.3.0 release,22-02-11 7:31
34585,LibreOffice,Writer,3.3.0 release,22-02-11 16:12
34590,LibreOffice,LibreOffice,3.3.0 release,22-02-11 22:30
34619,LibreOffice,Writer,3.3.0 release,23-02-11 7:28
34777,LibreOffice,Calc,3.3.0 release,26-02-11 12:16
34809,LibreOffice,Writer,3.3.0 release,27-02-11 14:47
35107,LibreOffice,Writer,3.3.0 release,08-03-11 1:14
35110,LibreOffice,Writer,3.3.0 release,08-03-11 3:01
35129,LibreOffice,Calc,3.3.0 release,08-03-11 20:58
35596,LibreOffice,BASIC,3.3.0 release,23-03-11 9:24
35652,LibreOffice,Writer,3.3.0 release,25-03-11 3:09
35654,LibreOffice,Writer,3.3.0 release,25-03-11 4:22
37559,LibreOffice,graphics stack,3.3.0 release,24-05-11 18:04
38982,LibreOffice,Calc,3.3.0 release,05-07-11 10:49
41921,LibreOffice,Calc,3.3.0 release,18-10-11 1:52
41987,LibreOffice,LibreOffice,3.3.0 release,19-10-11 1:44
43257,LibreOffice,Draw,3.3.0 release,26-11-11 8:32
45338,LibreOffice,Base,3.3.0 release,28-01-12 8:10
46017,LibreOffice,Writer,3.3.0 release,13-02-12 23:13
46760,LibreOffice,Writer,3.3.0 release,29-02-12 3:11
47197,LibreOffice,Writer,3.3.0 release,11-03-12 3:03
47588,LibreOffice,Calc,3.3.0 release,20-03-12 8:09
49785,LibreOffice,Writer,3.3.0 release,11-05-12 2:56
50499,LibreOffice,Impress,3.3.0 release,30-05-12 4:19
50559,LibreOffice,Writer,3.3.0 release,31-05-12 13:51
51267,LibreOffice,BASIC,3.3.0 release,20-06-12 11:40
51284,LibreOffice,Writer,3.3.0 release,21-06-12 1:20
51452,LibreOffice,Base,3.3.0 release,26-06-12 8:46
51453,LibreOffice,Base,3.3.0 release,26-06-12 8:58
51919,LibreOffice,Draw,3.3.0 release,09-07-12 15:37
52126,LibreOffice,Base,3.3.0 release,15-07-12 19:16
52585,LibreOffice,Writer,3.3.0 release,27-07-12 13:42
52949,LibreOffice,Base,3.3.0 release,30-07-12 9:40
53023,LibreOffice,Writer,3.3.0 release,01-08-12 1:40
53096,LibreOffice,Draw,3.3.0 release,03-08-12 12:12
55202,LibreOffice,Base,3.3.0 release,21-09-12 18:38
55966,LibreOffice,Printing and PDF export,3.3.0 release,14-10-12 8:01
56117,LibreOffice,Writer,3.3.0 release,18-10-12 3:17
56403,LibreOffice,Impress,3.3.0 release,25-10-12 17:14
56412,LibreOffice,framework,3.3.0 release,25-10-12 20:48
56783,LibreOffice,Impress,3.3.0 release,05-11-12 20:27
57502,LibreOffice,Calc,3.3.0 release,25-11-12 8:17
57652,LibreOffice,Writer,3.3.0 release,28-11-12 14:31
60953,LibreOffice,Base,3.3.0 release,16-02-13 14:06
62279,LibreOffice,Calc,3.3.0 release,13-03-13 9:11
