"Bug ID","Product","Component","Changed","Opened","Version"
728976,"evolution","Mailer","2014-05-22 06:51:20","2014-04-25 20:46:39","3.12.x"
662035,"empathy","Chat","2011-10-24 08:35:38","2011-10-17 20:08:44","3.2.x"
736334,"libgweather","general","2014-09-12 09:32:22","2014-09-09 14:17:26","3.12.x"
736835,"gnome-tweak-tool","general","2014-09-22 14:59:50","2014-09-17 22:02:52","3.13.x"
649972,"gtk+","Widget: Other","2011-05-13 00:14:05","2011-05-11 15:12:37","3.0.x"
664597,"gtk+","Printing","2012-01-06 19:17:25","2011-11-22 22:34:52","3.2.x"
664605,"gtk+","Widget: GtkFileChooser","2011-11-29 20:51:34","2011-11-23 01:54:30","3.3.x"
670730,"gtk+","Widget: GtkTreeView","2012-08-17 18:09:02","2012-02-24 10:16:14","3.2.x"
675959,"gtk+","Class: GdkDevice","2013-07-19 13:13:54","2012-05-13 00:42:53","3.5.x"
680628,"gtk+","Widget: GtkFileChooser","2013-05-20 04:58:22","2012-07-26 04:27:54","3.4.x"
692546,"gtk+","Widget: GtkTreeView","2015-02-24 09:06:55","2013-01-25 18:15:16","3.4.x"
695653,"gtk+","Widget: GtkTextView","2013-03-12 00:26:57","2013-03-11 19:58:33","3.7.x"
697673,"gtk+","Backend: Wayland","2013-04-19 13:07:01","2013-04-09 23:08:21","3.8.x"
703257,"gtk+",".General","2013-06-30 02:10:21","2013-06-28 14:15:53","3.6.x"
709716,"gtk+","Backend: X11","2013-11-26 00:39:51","2013-10-09 09:36:32","3.10.x"
710884,"gtk+","Widget: GtkFileChooser","2014-08-03 10:05:29","2013-10-25 16:03:47","3.8.x"
720264,"gtk+",".General","2013-12-19 16:06:08","2013-12-11 15:43:00","3.10.x"
722058,"gtk+","Widget: GtkTreeView","2014-03-27 02:26:14","2014-01-12 20:08:28","3.11.x"
741124,"gtk+","Accessibility","2014-12-24 16:15:31","2014-12-04 18:55:01","3.14.x"
757240,"gtk+",".General","2015-10-28 18:40:39","2015-10-28 09:52:03","3.18.x"
651036,"gedit","general","2011-05-25 15:07:45","2011-05-25 08:30:00","3.0.x"
654659,"gedit","latex","2011-07-15 14:28:32","2011-07-15 01:10:08","3.0.x"
659083,"gedit","general","2011-09-15 08:55:20","2011-09-14 18:35:40","3.1.x"
663486,"gedit","Plugins","2011-11-13 11:21:07","2011-11-06 01:49:11","3.0.x"
666653,"gedit","general","2012-01-02 13:25:33","2011-12-21 14:18:20","3.0.x"
676570,"gedit","latex","2012-07-15 09:19:05","2012-05-22 15:18:44","3.2.x"
678450,"gedit","general","2013-11-05 13:57:52","2012-06-20 08:05:34","3.4.x"
679161,"gedit","general","2014-08-26 19:42:19","2012-06-29 19:37:36","3.2.x"
679355,"gedit","general","2014-04-14 01:40:15","2012-07-03 21:45:27","3.4.x"
681792,"gedit","Plugins","2012-12-19 19:03:06","2012-08-13 20:33:28","3.4.x"
685291,"gedit","general","2012-11-23 02:09:35","2012-10-02 13:57:47","3.6.x"
701394,"gedit","general","2014-07-07 10:17:43","2013-05-31 22:32:22","3.4.x"
701829,"gedit","general","2014-04-13 22:14:36","2013-06-07 22:42:18","3.8.x"
707864,"gedit","Plugins","2015-07-28 15:26:14","2013-09-10 14:57:25","3.9.x"
711388,"gedit","general","2015-03-20 17:08:10","2013-11-04 10:33:18","3.8.x"
736076,"gedit","general","2015-02-14 17:16:43","2014-09-04 19:15:15","3.12.x"
745378,"gedit","general","2015-06-16 08:19:11","2015-03-01 18:29:50","3.10.x"
746483,"gedit","file loading and saving","2015-06-16 08:19:32","2015-03-19 21:07:58","3.10.x"
747483,"gedit","file loading and saving","2015-04-15 08:54:40","2015-04-08 03:35:52","3.15.x"
647308,"gnome-control-center","User Accounts","2011-05-30 03:19:57","2011-04-09 19:28:58","3.0.x"
649538,"gnome-control-center","User Accounts","2011-05-06 14:15:52","2011-05-06 06:42:44","3.0.x"
651171,"gnome-control-center","Sound","2011-09-07 17:26:05","2011-05-26 17:05:32","3.0.x"
659424,"gnome-control-center","[obsolete] Screen","2012-10-01 11:37:13","2011-09-18 23:33:46","3.1.x"
664489,"gnome-control-center","User Accounts","2014-02-13 13:26:32","2011-11-21 17:35:52","3.2.x"
672428,"gnome-control-center","Display","2015-09-13 10:36:44","2012-03-20 03:35:34","3.2.x"
691093,"gnome-control-center","Background","2013-01-05 10:11:50","2013-01-03 20:39:34","3.7.x"
695236,"gnome-control-center","Online Accounts","2014-01-18 12:40:33","2013-03-05 18:46:19","3.7.x"
696896,"gnome-control-center","Display","2014-12-15 18:06:08","2013-03-30 11:26:45","3.6.x"
699712,"gnome-control-center","Other Preferences","2014-04-29 13:21:43","2013-05-05 16:47:11","3.8.x"
734001,"gnome-control-center","general","2014-08-07 13:07:07","2014-07-30 18:52:30","3.6.x"
741964,"gnome-control-center","Sound","2015-04-01 12:00:14","2014-12-25 16:10:31","3.12.x"
754248,"gnome-control-center","Printers","2015-09-15 09:43:50","2015-08-28 15:18:08","3.16.x"
756391,"gnome-control-center","Sharing","2015-10-11 15:51:58","2015-10-11 15:21:05","3.18.x"
700330,"gnome-chess","General","2013-05-16 14:45:36","2013-05-14 18:58:37","3.8.x"
701705,"gnome-chess","General","2013-06-06 22:41:09","2013-06-06 10:10:54","3.8.x"
704990,"gnome-chess","General","2015-04-21 14:20:54","2013-07-27 15:13:40","3.9.x"
705009,"gnome-chess","General","2015-02-21 16:34:22","2013-07-27 23:42:13","3.9.x"
672801,"gdm","general","2012-10-27 17:57:37","2012-03-25 13:09:45","3.2.x"
690803,"gdm","general","2013-11-21 14:57:01","2012-12-28 05:51:43","3.6.x"
673429,"gnome-user-docs","gnome-help","2012-04-05 16:38:51","2012-04-03 12:53:19","3.4.x"
