Bug ID,Product,Component,Version,Opened
24048,JDT,Text,2.0.1,24-09-02 14:05
25282,JDT,Text,2.0.1,23-10-02 17:08
23915,JDT,Core,2.0.1,20-09-02 12:15
25828,JDT,Text,2.0.1,07-11-02 9:43
23360,JDT,UI,2.0.1,10-09-02 10:19
23530,JDT,UI,2.0.1,13-09-02 6:19
24621,JDT,Core,2.0.1,10-10-02 8:25
23592,JDT,UI,2.0.1,16-09-02 4:43
24620,JDT,UI,2.0.1,10-10-02 8:00
406143,JDT,Text,2.0.1,20-04-13 5:20
24809,JDT,UI,2.0.1,15-10-02 20:13
24204,JDT,UI,2.0.1,27-09-02 18:58
23411,JDT,Debug,2.0.1,11-09-02 10:00
24203,JDT,Text,2.0.1,27-09-02 17:36
23299,JDT,Core,2.0.1,08-09-02 2:17
23654,JDT,Text,2.0.1,17-09-02 11:36
24820,JDT,Debug,2.0.1,16-10-02 7:28
23904,JDT,UI,2.0.1,20-09-02 9:57
24752,JDT,Text,2.0.1,14-10-02 11:25
23514,JDT,Debug,2.0.1,12-09-02 21:26
24040,JDT,UI,2.0.1,24-09-02 11:29
24472,JDT,Debug,2.0.1,07-10-02 14:49
23943,JDT,UI,2.0.1,20-09-02 18:18
23408,JDT,Debug,2.0.1,11-09-02 9:53
25928,JDT,Core,2.0.1,08-11-02 17:06
23304,JDT,UI,2.0.1,08-09-02 9:28
24246,JDT,Text,2.0.1,01-10-02 4:59
23668,JDT,UI,2.0.1,17-09-02 14:55
23334,JDT,UI,2.0.1,09-09-02 12:47
25305,JDT,Text,2.0.1,24-10-02 9:13
24175,JDT,UI,2.0.1,27-09-02 6:21
29497,JDT,UI,2.0.1,14-01-03 20:37
24425,JDT,UI,2.0.1,04-10-02 17:40
23397,JDT,UI,2.0.1,10-09-02 20:16
26982,JDT,UI,2.0.1,22-11-02 12:00
24200,JDT,Core,2.0.1,27-09-02 16:06
23992,JDT,Core,2.0.1,23-09-02 14:59
23650,JDT,UI,2.0.1,17-09-02 11:29
25251,JDT,UI,2.0.1,23-10-02 10:48
